trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2021-01-21,605398.SH,45.13,54.16,45.13,54.16,195101.0,44.004,53.947,1.0,1.312,1.312,0,盘中停牌,41.28048780487804,34.39786585365854,4323.088854420563,0.9960672082717874,0.8332717872968982,0.9960672082717874
2021-01-22,605398.SH,59.58,59.58,59.58,59.58,54669.00000000001,10.007,59.58,1.0,0.368,0.368,0,交易,161.90217391304347,161.90217391304347,917.5730110775429,1.0,1.0,1.0
2021-01-25,605398.SH,65.54,65.54,65.54,65.54,56200.0,10.003,65.54,1.0,0.378,0.378,0,交易,173.3862433862434,173.3862433862434,857.4916081782117,1.0,1.0,1.0
2021-01-26,605398.SH,72.09,72.09,72.09,72.09,86303.0,9.994,72.09,1.0,0.58,0.58,0,交易,124.29310344827587,124.29310344827587,1197.1563323623247,1.0,1.0,1.0
2021-01-27,605398.SH,79.3,79.3,79.3,79.3,166408.0,10.001,79.3,1.0,1.119,1.119,0,交易,70.8668453976765,70.8668453976765,2098.4615384615386,1.0,1.0,1.0
2021-01-28,605398.SH,71.37,71.37,71.37,71.37,727100.0,-10.0,71.37,1.0,4.888,4.888,0,交易,14.601063829787234,14.601063829787234,10187.753958245761,1.0,1.0,1.0
2021-01-29,605398.SH,64.23,64.23,64.23,64.23,394100.0,-10.004,64.23,1.0,2.649,2.649,0,交易,24.246885617214044,24.246885617214044,6135.762104935388,1.0,1.0,1.0
2021-02-01,605398.SH,58.51,68.5,58.51,63.33,5340662.0,-1.401,61.901,1.0,35.905,35.905,0,交易,1.763821194819663,1.6295780531959336,91277.76448470347,0.9036642335766424,0.8541605839416058,0.9774356545081321
2021-02-02,605398.SH,59.0,62.7,57.0,57.08,4346890.0,-9.869,59.433,1.0,29.224,29.224,0,交易,1.9531891595948534,2.0188885847248836,76261.22807017544,0.9478947368421052,0.9090909090909091,1.0412228451296426
2021-02-03,605398.SH,55.49,56.24,51.82,52.47,4060046.0,-8.076,53.897,1.0,27.295,27.295,0,交易,1.9223300970873785,2.032973071991207,78349.01582400617,0.9583392603129445,0.9214082503556188,1.027196493234229
