trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2011-01-31,300155.SZ,42.6,43.3,42.6,43.3,204324.0,0.815,43.093,1.0,1.419,1.419,0,交易,30.51444679351656,30.021141649048626,4796.338028169014,0.9952193995381063,0.9838337182448038,0.9952193995381063
2011-02-01,300155.SZ,43.3,43.36,42.96,43.18,156078.0,-0.277,43.075,1.0,1.084,1.084,0,交易,39.83394833948339,39.94464944649446,3633.1005586592178,0.9934271217712178,0.9907749077490775,0.9975683186660491
2011-02-09,300155.SZ,42.8,43.43,42.72,43.3,197331.0,0.278,43.069,1.0,1.37,1.37,0,交易,31.60583941605839,31.240875912408754,4619.171348314607,0.9916877734285057,0.9836518535574488,0.9946651270207854
2011-02-10,300155.SZ,43.09,44.0,43.09,44.0,226198.0,1.617,43.73,1.0,1.571,1.571,0,交易,28.007638446849143,27.42838956078931,5249.431422603852,0.9938636363636363,0.9793181818181819,0.9938636363636363
2011-02-11,300155.SZ,43.97,44.1,43.6,43.85,338752.0,-0.341,43.94,1.0,2.352,2.352,0,交易,18.6437074829932,18.694727891156464,7769.541284403669,0.9963718820861677,0.9886621315192744,1.0020524515393385
2011-02-14,300155.SZ,43.9,43.97,43.52,43.93,565543.0,0.182,43.867,1.0,3.927,3.927,0,交易,11.186656480774127,11.179017061370002,12995.013786764704,0.9976574937457356,0.9897657493745736,0.9985659002959253
2011-02-15,300155.SZ,43.92,44.11,43.75,43.76,339519.0,-0.387,43.968,1.0,2.358,2.358,0,交易,18.55810008481764,18.625954198473284,7760.434285714286,0.9967807753343914,0.9918385853547949,1.0047531992687386
2011-02-16,300155.SZ,43.53,44.17,43.53,44.15,346697.0,0.891,43.923,1.0,2.408,2.408,0,交易,18.33471760797342,18.077242524916944,7964.553181713761,0.994407969209871,0.9855105275073579,0.9948584371460929
2011-02-17,300155.SZ,44.15,44.26,43.8,44.2,331086.0,0.113,44.047,1.0,2.299,2.299,0,交易,19.2257503262288,19.20400173988691,7559.041095890411,0.9951875282422051,0.9896068685042928,0.9965384615384614
2011-02-18,300155.SZ,44.35,44.66,44.15,44.27,382745.0,0.158,44.352,1.0,2.658,2.658,0,交易,16.655379984951093,16.685477802859292,8669.195922989808,0.993103448275862,0.9885803851321093,1.0018522701603794
2011-02-21,300155.SZ,43.81,44.8,43.81,44.8,340762.0,1.197,44.418,1.0,2.366,2.366,0,交易,18.934911242603548,18.516483516483518,7778.178498059803,0.9914732142857143,0.9779017857142859,0.9914732142857143
2011-02-22,300155.SZ,44.72,45.92,44.06,44.18,473328.0,-1.384,44.742,1.0,3.287,3.287,0,交易,13.440827502281715,13.605111043504715,10742.80526554698,0.9743466898954702,0.9594947735191638,1.0127206880941602
2011-02-23,300155.SZ,44.03,44.52,44.02,44.34,167416.0,0.362,44.315,1.0,1.163,1.163,0,交易,38.125537403267415,37.858985382631126,3803.180372557928,0.9953953279424976,0.9887690925426774,0.9994361750112764
2011-02-24,300155.SZ,44.2,44.39,44.05,44.13,156461.0,-0.474,44.169,1.0,1.087,1.087,0,交易,40.59797608095676,40.662373505059804,3551.895573212259,0.9950214012164901,0.9923406172561386,1.000883752549286
2011-02-25,300155.SZ,44.13,44.13,43.71,44.0,163837.0,-0.295,43.865,1.0,1.138,1.138,0,交易,38.66432337434095,38.77855887521969,3748.272706474491,0.9939950147292091,0.9904826648538408,0.9969318181818182
2011-02-28,300155.SZ,43.81,44.16,43.81,44.07,163821.0,0.159,44.005,1.0,1.138,1.138,0,交易,38.72583479789104,38.49736379613357,3739.351746176672,0.9964900362318841,0.992074275362319,0.9985250737463127
2011-03-01,300155.SZ,45.4,45.4,44.55,44.78,479120.0,1.611,44.919,1.0,3.327,3.327,0,交易,13.459573189059213,13.645927261797414,10754.657687991023,0.9894052863436122,0.9812775330396476,1.003104064314426
2011-03-02,300155.SZ,44.42,44.5,44.22,44.33,251559.0,-1.005,44.346,1.0,1.747,1.747,0,交易,25.374928448769317,25.42644533485976,5688.805970149254,0.9965393258426966,0.9937078651685393,1.0003609293931874
2011-03-03,300155.SZ,44.2,44.47,43.95,44.19,208696.99999999997,-0.316,44.083,1.0,1.449,1.449,0,交易,30.496894409937884,30.503795721187025,4748.509670079635,0.9912975039352372,0.9883067236339106,0.9975786377008373
2011-03-04,300155.SZ,44.25,44.29,43.88,44.25,156507.0,0.136,44.041,1.0,1.087,1.087,0,交易,40.7083716651334,40.7083716651334,3566.704649042844,0.9943779634228945,0.9907428313389027,0.9952768361581921
2011-03-07,300155.SZ,44.1,44.5,44.1,44.5,221477.0,0.565,44.302,1.0,1.538,1.538,0,交易,28.933680104031207,28.67360208062419,5022.154195011338,0.9955505617977528,0.9910112359550562,0.9955505617977528
2011-03-08,300155.SZ,44.5,44.6,44.21,44.58,160050.0,0.18,44.38,1.0,1.111,1.111,0,交易,40.12601260126012,40.054005400540056,3620.221669305587,0.9950672645739911,0.9912556053811659,0.9955136832660387
2011-03-09,300155.SZ,44.41,44.54,44.18,44.45,186981.0,-0.292,44.311,1.0,1.298,1.298,0,交易,34.24499229583976,34.21417565485362,4232.254413761883,0.9948585541086664,0.9919173776380782,0.9968728908886388
2011-03-10,300155.SZ,44.4,44.68,44.2,44.35,237851.00000000003,-0.225,44.43,1.0,1.652,1.652,0,交易,26.84624697336562,26.876513317191282,5381.244343891403,0.9944046553267681,0.9892569382273949,1.001803833145434
2011-03-11,300155.SZ,44.23,44.56,44.03,44.3,192211.0,-0.113,44.391,1.0,1.335,1.335,0,交易,33.18352059925093,33.1310861423221,4365.4553713377245,0.9962073608617593,0.9881059245960503,1.0020541760722348
2011-03-14,300155.SZ,44.05,44.43,44.05,44.43,173439.0,0.293,44.31,1.0,1.204,1.204,0,交易,36.90199335548173,36.58637873754153,3937.3212258796825,0.9972991222147198,0.9914472203466126,0.9972991222147198
2011-03-15,300155.SZ,44.43,44.43,43.33,44.37,335401.0,-0.135,43.935,1.0,2.329,2.329,0,交易,19.051094890510946,19.076857020180334,7740.618509116086,0.9888588791357191,0.9752419536349313,0.9901960784313727
2011-03-16,300155.SZ,44.05,44.39,44.05,44.35,112870.0,-0.045,44.255,1.0,0.784,0.784,0,交易,56.56887755102041,56.18622448979591,2562.3155505107834,0.996958774498761,0.9923406172561386,0.9978579481397971
2011-03-17,300155.SZ,44.36,44.36,43.9,44.01,114672.0,-0.767,44.103,1.0,0.796,0.796,0,交易,55.28894472361809,55.7286432160804,2612.118451025057,0.9942064923354373,0.9896302975653742,1.0021131561008862
2011-03-18,300155.SZ,44.05,44.29,43.99,44.05,121030.0,0.091,44.085,1.0,0.84,0.84,0,交易,52.44047619047619,52.44047619047619,2751.3071152534667,0.9953714156694514,0.9932264619552947,1.000794551645857
2011-03-21,300155.SZ,44.05,44.3,43.83,44.25,213110.0,0.454,44.007,1.0,1.48,1.48,0,交易,29.89864864864865,29.763513513513512,4862.194843714351,0.9933860045146727,0.989390519187359,0.9945084745762711
2011-03-22,300155.SZ,44.06,44.3,43.85,44.27,100129.0,0.045,44.121,1.0,0.695,0.695,0,交易,63.69784172661871,63.39568345323742,2283.4435575826683,0.9959593679458241,0.989841986455982,0.9966342895866275
2011-03-23,300155.SZ,44.36,44.55,44.14,44.47,204686.0,0.452,44.433,1.0,1.421,1.421,0,交易,31.294862772695282,31.217452498240675,4637.199818758496,0.9973737373737375,0.9907968574635242,0.9991679784124129
2011-03-24,300155.SZ,44.56,44.74,44.3,44.74,416918.0,0.607,44.627,1.0,2.895,2.895,0,交易,15.454231433506045,15.392055267702936,9411.241534988714,0.9974742959320518,0.9901654000894053,0.9974742959320518
2011-03-29,300155.SZ,49.18,49.18,46.59,47.92,3453943.0,7.108,47.855,1.0,23.986,23.986,0,交易,1.9978320687067457,2.050362711581756,74134.85726550761,0.9730581537210248,0.9473363155754373,0.998643572621035
2011-03-30,300155.SZ,47.55,48.15,47.03,47.31,1109307.0,-1.273,47.589,1.0,7.704,7.704,0,交易,6.140965732087228,6.172118380062305,23587.220922815224,0.9883489096573209,0.9767393561786085,1.0058972733037412
2011-03-31,300155.SZ,47.22,48.41,47.2,47.81,1196756.0,1.057,48.044,1.0,8.311,8.311,0,交易,5.7526170135964385,5.681626759716039,25355.0,0.992439578599463,0.9750051642222682,1.0048943735620162
2011-04-01,300155.SZ,47.97,50.87,47.97,50.12,2816581.0,4.832,49.813,1.0,19.56,19.56,0,交易,2.5623721881390593,2.4524539877300615,58715.468000833855,0.9792215451149991,0.942991940239827,0.9938747007182762
2011-04-06,300155.SZ,49.5,49.9,47.81,47.98,1868914.0,-4.27,48.611,1.0,12.979,12.979,0,交易,3.6967408891285922,3.8138531473919413,39090.44133026563,0.9741683366733467,0.9581162324649299,1.013151313047103
2011-04-07,300155.SZ,47.4,47.4,46.8,47.05,2304490.0,-1.938,47.066,1.0,12.803,12.803,0,交易,3.674919940638912,3.702257283449191,49241.23931623932,0.9929535864978903,0.9873417721518987,1.0003400637619555
2011-04-08,300155.SZ,47.4,48.74,47.22,48.0,1449993.0,2.019,48.095,1.0,8.056,8.056,0,交易,5.958291956305859,5.883813306852036,30707.1791613723,0.9867665162084529,0.9688141157160443,1.0019791666666666
2011-04-11,300155.SZ,48.2,48.48,47.57,47.57,935548.0,-0.896,47.817,1.0,5.197,5.197,0,交易,9.153357706369059,9.274581489320763,19666.76476771074,0.9863242574257426,0.9812293729372938,1.005192348118562
2011-04-12,300155.SZ,47.68,48.49,46.95,47.18,888329.9999999999,-0.82,47.717,1.0,4.935,4.935,0,交易,9.560283687943263,9.661600810536981,18920.766773162937,0.9840585687770673,0.9682408744070943,1.0113819415006358
2011-04-13,300155.SZ,47.03,48.26,46.68,48.0,824487.9999999999,1.738,47.832,1.0,4.58,4.58,0,交易,10.480349344978166,10.268558951965066,17662.55355612682,0.9911313717364277,0.9672606713634481,0.9965
2011-04-14,300155.SZ,47.82,48.45,47.58,48.0,711416.0,0.0,47.989,1.0,3.952,3.952,0,交易,12.145748987854251,12.100202429149798,14951.996637242539,0.990485036119711,0.9820433436532506,0.9997708333333333
2011-04-15,300155.SZ,48.1,48.66,47.5,47.9,1026942.0,-0.208,48.056,1.0,5.705,5.705,0,交易,8.396143733567046,8.431200701139351,21619.831578947367,0.987587340731607,0.9761611179613646,1.0032567849686846
2011-04-19,300155.SZ,47.7,47.76,46.68,47.16,870704.0000000001,-1.545,46.97,1.0,4.837,4.837,0,交易,9.749844945213976,9.861484391151542,18652.613538988862,0.9834589614740369,0.9773869346733669,0.9959711620016964
2011-04-20,300155.SZ,47.51,47.9,47.05,47.8,781520.0,1.357,47.549,1.0,4.342,4.342,0,交易,11.008751727314602,10.94196222938738,16610.414452709883,0.9926722338204593,0.9822546972860124,0.9947489539748955
2011-04-21,300155.SZ,47.57,47.96,45.8,45.82,1862121.0,-4.142,46.829,1.0,10.345,10.345,0,交易,4.429192846785886,4.598356694055099,40657.66375545852,0.9764178482068391,0.9549624687239365,1.0220209515495418
2011-04-22,300155.SZ,46.0,46.0,45.02,45.35,976461.0,-1.026,45.343,1.0,5.425,5.425,0,交易,8.359447004608295,8.47926267281106,21689.49355841848,0.9857173913043479,0.9786956521739131,0.999845644983462
2011-04-25,300155.SZ,42.39,42.4,40.82,40.82,1830430.0,-9.989,40.994,1.0,10.169,10.169,0,交易,4.01416068443308,4.168551479988199,44841.499265066144,0.9668396226415095,0.9627358490566038,1.0042626163645272
2011-04-26,300155.SZ,39.35,39.71,38.83,39.28,786604.0,-3.773,39.17,1.0,4.37,4.37,0,交易,8.988558352402746,9.004576659038902,20257.635848570695,0.986401410224125,0.9778393351800554,0.9971995926680245
2011-04-27,300155.SZ,39.69,39.97,38.0,38.1,756001.0,-3.004,38.911,1.0,4.2,4.2,0,交易,9.071428571428571,9.45,19894.763157894737,0.9735051288466351,0.950713034776082,1.0212860892388451
