trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2011-01-31,600218.SH,27.576,28.297,27.323,27.966,1758627.0,1.557,27.869,1.949,0.621,1.116,0,交易,25.059139784946236,44.405797101449274,64364.34505727775,0.9848747217019471,0.9655793900413472,0.9965315025387971
2011-02-01,600218.SH,28.005,28.278,27.576,27.927,1709395.0,-0.139,27.789,1.949,0.603,1.085,0,交易,25.739170506912444,46.44278606965174,61988.504496663765,0.9827074050498622,0.9751750477402928,0.9950585454936084
2011-02-09,600218.SH,28.005,29.35,27.985,28.979,4329491.0,3.768,28.963,1.949,1.528,2.747,0,交易,10.5493265380415,18.32787958115183,154707.55762015365,0.9868143100511073,0.9534923339011925,0.9994478760481729
2011-02-10,600218.SH,28.843,29.778,28.648,29.7,2882282.0,2.488,29.24,1.949,1.017,1.829,0,交易,16.238381629305632,28.360865290068833,100610.23457134879,0.9819329706494727,0.9620525219961046,0.9845117845117844
2011-02-11,600218.SH,29.876,30.188,29.369,30.11,3620192.0,1.378,29.772,1.949,1.277,2.297,0,交易,13.108402263822375,23.39545810493344,123265.75640981988,0.9862196899430237,0.972870014575328,0.9887744935237462
2011-02-14,600218.SH,30.207,30.655,30.09,30.129,3944536.0,0.065,30.306,1.949,1.392,2.503,0,交易,12.037155413503795,21.70043103448276,131091.25955466932,0.9886152340564345,0.9815690751916489,1.005874738623917
2011-02-15,600218.SH,30.129,30.363,29.778,29.837,3210719.0,-0.97,30.067,1.949,1.133,2.037,0,交易,14.64752086401571,26.59223300970874,107821.84834441534,0.990251292691763,0.9807331291374369,1.007708549787177
2011-02-16,600218.SH,29.817,32.702,29.544,32.234,7815624.000000001,8.034,31.495,1.949,2.758,4.959,0,交易,6.500100826779594,10.811094996374184,264541.8359057677,0.9630909424500032,0.9034309828145068,0.9770738971272569
2011-02-17,600218.SH,32.468,33.462,32.117,32.351,6820925.0,0.363,32.701,1.949,2.407,4.328,0,交易,7.47481515711645,13.48899044453677,212377.40137621821,0.9772577849500925,0.9598051521128442,1.0108188309480388
2011-02-18,600218.SH,32.39,33.773,32.39,33.15,9666792.0,2.47,33.297,1.949,3.411,6.133,0,交易,5.405185064405674,9.495749047200235,298449.8919419574,0.9859059011636513,0.9590501288011133,1.0044343891402714
2011-02-21,600218.SH,33.052,34.982,32.799,34.456,11108405.0,3.939,34.294,1.949,3.92,7.048,0,交易,4.8887627695800235,8.431632653061225,338681.2097929815,0.980332742553313,0.9375964781887828,0.99529835152078
2011-02-22,600218.SH,34.319,34.65,32.156,32.175,13066749.0,-6.618,33.112,1.949,4.611,8.291,0,交易,3.8807140272584726,7.4428540446757765,406354.92598581914,0.9556132756132757,0.928023088023088,1.0291219891219894
2011-02-23,600218.SH,31.903,35.391,31.903,35.391,13601066.0,9.994,34.607,1.949,4.799,8.63,0,交易,4.100926998841251,6.647843300687643,426325.6120114096,0.9778474753468396,0.9014438699104292,0.9778474753468396
2011-02-24,600218.SH,35.605,37.379,34.495,35.898,14841156.0,1.432,36.096,1.949,5.237,9.417,0,交易,3.812042051608793,6.798739736490356,430240.7885200754,0.9656759142834211,0.9228443778592258,1.005515627611566
2011-02-25,600218.SH,35.878,35.878,34.611,35.196,8364642.0,-1.954,35.113,1.949,2.952,5.307,0,交易,6.6319954776709995,12.15379403794038,241675.8256045766,0.9786777412341825,0.9646858799264172,0.997641777474713
2011-02-28,600218.SH,35.547,35.664,34.845,35.488,4896254.0,0.831,35.267,1.949,1.728,3.107,0,交易,11.421950434502735,20.571180555555554,140515.25326445687,0.9888683266038583,0.977035666218035,0.9937725428313797
2011-03-01,600218.SH,35.761,36.638,35.43,35.644,6824633.0,0.439,35.966,1.949,2.408,4.33,0,交易,8.231870669745957,14.85091362126246,192623.0031047135,0.9816583874665649,0.9670287679458486,1.009033778476041
2011-03-02,600218.SH,35.722,36.404,34.787,35.099,5944186.0,-1.531,35.427,1.949,2.097,3.772,0,交易,9.305143160127253,17.034811635670007,170873.77468594591,0.9731622898582573,0.9555818041973408,1.0093449955839198
2011-03-03,600218.SH,35.118,35.644,33.676,33.715,5954625.0,-3.942,34.504,1.949,2.101,3.778,0,交易,8.92403388035998,16.71489766777725,176821.02981351703,0.9680170575692963,0.9447873414880485,1.0234020465668099
2011-03-04,600218.SH,33.832,35.469,33.52,35.079,5147596.0,4.046,34.477,1.949,1.816,3.266,0,交易,10.740661359461114,18.629955947136565,153567.8997613365,0.9720319151935491,0.9450506075728101,0.9828387354257532
2011-03-07,600218.SH,35.079,38.587,35.079,38.587,14004074.0,10.0,37.007,1.949,4.941,8.885,0,交易,4.342937535171638,7.099574984820887,399215.3140055304,0.959053567263586,0.9090885531396584,0.959053567263586
2011-03-08,600218.SH,38.587,42.251,38.197,41.764,17764101.0,8.232,40.46,1.949,6.268,11.271,0,交易,3.705438736580605,6.1561901723037655,465065.3454459774,0.9576104707580887,0.904049608293295,0.9687769370749928
2011-03-09,600218.SH,41.218,42.797,40.341,41.842,11066119.0,0.187,41.521,1.949,3.905,7.021,0,交易,5.959549921663581,10.555185659411013,274314.4443618155,0.9701848260392084,0.9426127999626143,0.9923282825868744
2011-03-10,600218.SH,41.432,42.368,40.341,40.711,9514965.0,-2.701,41.084,1.949,3.357,6.037,0,交易,6.743581248964717,12.341971998808459,235863.38960362907,0.9696941087613293,0.9521572885196374,1.0091621429097788
2011-04-28,600218.SH,40.887,40.887,36.638,36.638,3625644.9999999995,-10.005,37.776,1.949,1.279,2.3,0,交易,15.929565217391305,31.967943706020332,98958.59490146842,0.9239122459461443,0.8960794384523197,1.0310606474152522
2011-05-03,600218.SH,33.111,35.625,33.033,34.592,12301341.0,-5.585,33.973,1.949,4.341,7.805,0,交易,4.432030749519539,7.627505183137525,372395.51357733173,0.9536280701754386,0.927242105263158,0.9821056891766883
2011-05-04,600218.SH,33.676,33.929,33.111,33.598,6263563.0,-2.873,33.456,1.949,2.21,3.974,0,交易,8.454453950679415,15.238009049773757,189168.64486122437,0.9860591234637036,0.9758908308526628,0.9957735579498781
2011-05-05,600218.SH,33.286,33.754,33.13,33.54,4016167.0,-0.174,33.407,1.949,1.417,2.548,0,交易,13.16326530612245,23.49047282992237,121224.47932387564,0.9897197369200686,0.9815133021271555,0.9960345855694692
2011-05-06,600218.SH,33.481,34.592,33.169,33.91,4507319.0,1.104,34.009,1.949,1.59,2.86,0,交易,11.856643356643357,21.057232704402516,135889.50526093642,0.9831463922294172,0.9588633209990749,1.0029194927749927
2011-05-09,600218.SH,33.91,34.397,33.52,33.657,3184386.0,-0.747,33.881,1.949,1.124,2.02,0,交易,16.66188118811881,30.16903914590747,94999.58233890214,0.9849986917463733,0.974503590429398,1.0066553762961643
2011-05-10,600218.SH,33.598,33.949,33.384,33.793,2689955.0,0.405,33.646,1.949,0.949,1.707,0,交易,19.796719390743995,35.403582718651215,80576.1742151929,0.9910748475654659,0.9833573890247136,0.9956499866836328
