trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2017-03-24,603388.SH,14.52,17.42,14.52,17.42,10175.0,43.967,17.392,1.0,0.041,0.041,0,盘中停牌,424.8780487804878,354.1463414634146,700.7575757575758,0.9983926521239953,0.8335246842709528,0.9983926521239953
2017-03-27,603388.SH,19.16,19.16,19.16,19.16,4174.0,9.989,19.16,1.0,0.017,0.017,0,交易,1127.0588235294117,1127.0588235294117,217.84968684759917,1.0,1.0,1.0
2017-03-28,603388.SH,21.08,21.08,21.08,21.08,100.0,10.021,21.08,1.0,0.0,0.0,0,交易,inf,inf,4.743833017077799,1.0,1.0,1.0
2017-03-29,603388.SH,23.19,23.19,23.19,23.19,2800.0,10.009,23.19,1.0,0.011,0.011,0,交易,2108.1818181818185,2108.1818181818185,120.74169900819318,1.0,1.0,1.0
2017-03-30,603388.SH,25.51,25.51,25.51,25.51,10933.0,10.004,25.51,1.0,0.044,0.044,0,交易,579.7727272727274,579.7727272727274,428.5770286162289,1.0,1.0,1.0
2017-03-31,603388.SH,28.06,28.06,28.06,28.06,15592.0,9.996,28.06,1.0,0.062,0.062,0,交易,452.5806451612903,452.5806451612903,555.6664290805418,1.0,1.0,1.0
2017-04-05,603388.SH,30.87,30.87,30.87,30.87,10498.0,10.014,30.87,1.0,0.042,0.042,0,交易,735.0,735.0,340.07126660187885,1.0,1.0,1.0
2017-04-06,603388.SH,33.96,33.96,33.96,33.96,23339.0,10.01,33.96,1.0,0.093,0.093,0,交易,365.16129032258067,365.16129032258067,687.2497055359246,1.0,1.0,1.0
2017-04-07,603388.SH,37.36,37.36,37.36,37.36,72830.0,10.012,37.36,1.0,0.291,0.291,0,交易,128.3848797250859,128.3848797250859,1949.4111349036402,1.0,1.0,1.0
2017-04-10,603388.SH,41.1,41.1,41.1,41.1,120375.0,10.011,41.1,1.0,0.482,0.482,0,交易,85.26970954356847,85.26970954356847,2928.832116788321,1.0,1.0,1.0
2017-04-11,603388.SH,43.0,45.21,41.23,45.21,10741295.0,10.0,43.444,1.0,42.965,42.965,0,交易,1.0522518328872337,1.0008146165483531,260521.34368178513,0.9609378456093784,0.9119663791196637,0.9609378456093784
2017-04-12,603388.SH,49.0,49.0,40.69,40.69,10505027.0,-9.998,43.095,1.0,42.02,42.02,0,交易,0.9683484055211803,1.1661113755354593,258172.20447284347,0.8794897959183673,0.8304081632653061,1.0591054313099042
2017-04-13,603388.SH,38.4,39.57,37.66,38.37,8973456.0,-5.702,38.46,1.0,35.894,35.894,0,交易,1.0689808881707248,1.069816682453892,238275.51779075945,0.9719484457922669,0.951731109426333,1.0023455824863174
2017-04-14,603388.SH,37.8,38.82,36.9,37.33,5696984.0,-2.71,37.759,1.0,22.788,22.788,0,交易,1.6381428822187114,1.6587677725118481,154389.810298103,0.9726687274600722,0.9505409582689335,1.0114920975087063
2017-04-17,603388.SH,35.2,35.5,33.6,33.6,5709948.0,-9.992,34.317,1.0,22.84,22.84,0,交易,1.4711033274956218,1.5411558669001753,169938.92857142855,0.9666760563380282,0.9464788732394367,1.0213392857142858
2017-04-18,603388.SH,33.61,34.49,33.18,33.24,3003210.0,-1.071,33.801,1.0,12.013,12.013,0,交易,2.7670024140514444,2.7978023807541827,90512.65822784811,0.9800231951290229,0.9620179762249926,1.0168772563176895
2017-04-19,603388.SH,33.0,34.89,32.7,34.65,4125433.0,4.242,33.972,1.0,16.502,16.502,0,交易,2.09974548539571,1.999757605138771,126160.03058103974,0.973688736027515,0.9372312983662942,0.9804329004329005
2017-04-20,603388.SH,34.3,34.59,32.84,33.47,3401162.0,-3.405,33.786,1.0,13.605,13.605,0,交易,2.4601249540610066,2.5211319367879454,103567.66138855054,0.9767562879444925,0.9494073431627638,1.009441290708097
2017-04-21,603388.SH,33.12,34.2,33.12,33.66,2304591.0,0.568,33.67,1.0,9.218,9.218,0,交易,3.6515513126491643,3.5929702755478408,69583.06159420291,0.9845029239766081,0.9684210526315787,1.0002970885323827
2017-04-24,603388.SH,33.5,33.5,31.97,32.55,2271878.0,-3.298,32.6,1.0,9.088,9.088,0,交易,3.5816461267605635,3.686179577464789,71062.80888332812,0.973134328358209,0.9543283582089552,1.001536098310292
2017-04-25,603388.SH,32.6,33.36,32.31,32.91,2178180.0,1.106,32.894,1.0,8.713,8.713,0,交易,3.7771146562607596,3.741535636405372,67415.0417827298,0.986031175059952,0.9685251798561152,0.9995138255849286
2017-04-26,603388.SH,33.35,35.5,33.0,34.17,3965179.0,3.829,34.305,1.0,15.861,15.861,0,交易,2.154340836012862,2.1026416997667234,120156.93939393939,0.966338028169014,0.9295774647887324,1.0039508340649692
