trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2015-06-12,002765.SZ,9.69,11.04,9.69,11.04,11101.0,43.937,11.03,1.0,0.021,0.021,0,盘中停牌,525.7142857142857,461.4285714285714,1145.6140350877195,0.9990942028985508,0.8777173913043479,0.9990942028985508
2015-06-15,002765.SZ,12.14,12.14,12.14,12.14,8100.0,9.964,12.14,1.0,0.016,0.016,0,交易,758.75,758.75,667.2158154859967,1.0,1.0,1.0
2015-06-16,002765.SZ,13.35,13.35,13.35,13.35,4000.0,9.967,13.35,1.0,0.008,0.008,0,交易,1668.75,1668.75,299.62546816479403,1.0,1.0,1.0
2015-06-17,002765.SZ,14.69,14.69,14.69,14.69,6172.0,10.037,14.69,1.0,0.012,0.012,0,交易,1224.1666666666665,1224.1666666666665,420.14976174268213,1.0,1.0,1.0
2015-06-18,002765.SZ,16.16,16.16,16.16,16.16,8600.0,10.007,16.16,1.0,0.017,0.017,0,交易,950.5882352941176,950.5882352941176,532.1782178217821,1.0,1.0,1.0
2015-06-19,002765.SZ,17.78,17.78,17.78,17.78,113754.0,10.025,17.78,1.0,0.219,0.219,0,交易,81.18721461187215,81.18721461187215,6397.862767154105,1.0,1.0,1.0
2015-06-23,002765.SZ,19.56,19.56,19.56,19.56,18000.0,10.011,19.56,1.0,0.035,0.035,0,交易,558.8571428571428,558.8571428571428,920.2453987730062,1.0,1.0,1.0
2015-06-24,002765.SZ,21.52,21.52,21.52,21.52,11188.0,10.02,21.52,1.0,0.022,0.022,0,交易,978.1818181818182,978.1818181818182,519.8884758364312,1.0,1.0,1.0
2015-06-25,002765.SZ,23.67,23.67,23.67,23.67,23500.0,9.991,23.67,1.0,0.045,0.045,0,交易,526.0000000000001,526.0000000000001,992.8179129700042,1.0,1.0,1.0
2015-06-26,002765.SZ,26.04,26.04,26.04,26.04,987629.9999999999,10.013,26.04,1.0,1.899,1.899,0,交易,13.712480252764612,13.712480252764612,37927.419354838705,1.0,1.0,1.0
