trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2017-07-11,300673.SZ,29.49,32.17,29.49,32.17,8700.0,44.002,32.016,1.0,0.044,0.044,0,交易,731.1363636363637,670.2272727272727,295.0152594099695,0.9952129313024556,0.9166925707180602,0.9952129313024556
2017-07-12,300673.SZ,35.39,35.39,35.39,35.39,3800.0,10.009,35.39,1.0,0.019,0.019,0,交易,1862.6315789473686,1862.6315789473686,107.37496467928793,1.0,1.0,1.0
2017-07-13,300673.SZ,38.93,38.93,38.93,38.93,4000.0,10.003,38.93,1.0,0.02,0.02,0,交易,1946.5,1946.5,102.74852298998202,1.0,1.0,1.0
2017-07-14,300673.SZ,42.82,42.82,42.82,42.82,19200.0,9.992,42.82,1.0,0.096,0.096,0,交易,446.0416666666667,446.0416666666667,448.38860345632884,1.0,1.0,1.0
2017-07-17,300673.SZ,47.1,47.1,44.03,47.1,8160403.0,9.995,46.267,1.0,40.802,40.802,0,交易,1.1543551786677124,1.1543551786677124,185337.33817851465,0.9823142250530786,0.9348195329087049,0.9823142250530786
2017-07-18,300673.SZ,45.0,46.6,44.4,44.6,7241960.0,-5.308,45.385,1.0,36.21,36.21,0,交易,1.231703949185308,1.2427506213753106,163107.20720720722,0.9739270386266093,0.9527896995708154,1.0176008968609864
2017-07-19,300673.SZ,44.76,45.1,41.51,42.35,5994000.0,-5.045,42.642,1.0,29.97,29.97,0,交易,1.4130797464130798,1.4934934934934936,144398.94001445436,0.9454988913525499,0.9203991130820398,1.0068949232585596
2017-07-20,300673.SZ,41.75,43.3,40.3,40.7,5472070.0,-3.896,41.816,1.0,27.36,27.36,0,交易,1.4875730994152048,1.525950292397661,135783.3746898263,0.965727482678984,0.930715935334873,1.0274201474201474
2017-07-21,300673.SZ,40.0,40.68,39.49,39.97,3255016.0,-1.794,39.944,1.0,16.275,16.275,0,交易,2.455913978494624,2.457757296466974,82426.33578121042,0.9819075712881024,0.9707472959685349,0.9993495121341006
2017-07-24,300673.SZ,39.35,41.16,39.35,40.55,2926674.0,1.451,40.411,1.0,14.633,14.633,0,交易,2.77113373880954,2.6891273149730064,74375.45108005083,0.9818027210884355,0.9560252672497571,0.9965721331689273
