trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2011-01-31,601688.SH,13.86,14.03,13.78,13.98,6478524.0,0.576,13.918,1.0,0.826,0.826,0,交易,16.92493946731235,16.779661016949152,470139.62264150946,0.9920171062009978,0.9821810406272273,0.9955650929899856
2011-02-01,601688.SH,13.97,14.03,13.84,13.95,5433588.0,-0.215,13.937,1.0,0.693,0.693,0,交易,20.12987012987013,20.15873015873016,392600.28901734104,0.9933713471133285,0.9864575908766928,0.999068100358423
2011-02-09,601688.SH,13.79,13.9,13.53,13.57,8668615.0,-2.724,13.697,1.0,1.105,1.105,0,交易,12.28054298642534,12.479638009049774,640695.8610495196,0.9853956834532374,0.9733812949640287,1.0093588798820927
2011-02-10,601688.SH,13.54,13.84,13.37,13.82,9063711.0,1.842,13.602,1.0,1.155,1.155,0,交易,11.965367965367966,11.722943722943722,677914.0613313388,0.9828034682080925,0.9660404624277457,0.9842257597684515
2011-02-11,601688.SH,13.75,13.91,13.72,13.84,9058513.0,0.145,13.812,1.0,1.155,1.155,0,交易,11.982683982683982,11.904761904761905,660241.4723032069,0.9929547088425592,0.9863407620416966,0.9979768786127168
2011-02-14,601688.SH,13.82,15.22,13.8,15.22,51343415.0,9.971,14.78,1.0,6.544,6.544,0,交易,2.325794621026895,2.1118581907090466,3720537.3188405796,0.9710906701708277,0.9067017082785809,0.9710906701708277
2011-02-15,601688.SH,15.31,15.68,14.96,15.02,51535607.0,-1.314,15.353,1.0,6.569,6.569,0,交易,2.2864971837418175,2.330643933627645,3444893.5160427806,0.9791454081632653,0.9540816326530613,1.0221704394141145
2011-02-16,601688.SH,14.85,15.2,14.65,15.16,23683438.0,0.932,14.919,1.0,3.019,3.019,0,交易,5.021530308049023,4.918847300430606,1616616.928327645,0.9815131578947369,0.9638157894736843,0.9841029023746702
2011-02-17,601688.SH,15.3,15.33,14.82,14.98,15422737.0,-1.187,14.972,1.0,1.966,1.966,0,交易,7.619532044760936,7.782299084435403,1040670.5128205128,0.9766470971950424,0.9667318982387476,0.9994659546061415
2011-02-18,601688.SH,14.9,15.24,14.71,14.85,18103461.0,-0.868,14.967,1.0,2.307,2.307,0,交易,6.436931079323797,6.458604247941049,1230690.754588715,0.9820866141732284,0.9652230971128609,1.007878787878788
2011-02-21,601688.SH,14.72,15.18,14.7,15.14,17637769.0,1.953,14.983,1.0,2.248,2.248,0,交易,6.734875444839857,6.548042704626334,1199848.2312925172,0.9870223978919631,0.9683794466403162,0.9896301188903567
2011-02-22,601688.SH,15.08,15.09,14.34,14.36,23943832.0,-5.152,14.67,1.0,3.052,3.052,0,交易,4.705111402359108,4.941022280471822,1669723.2914923292,0.9721669980119284,0.9502982107355865,1.0215877437325906
