trading_date,wind_code,open,high,low,close,volume,pct_chg,vwap,adj_factor,turn,free_turn,is_st,trade_status,close/free_turn,open/turn,volume/low,vwap/high,low/high,vwap/close
2016-11-29,002822.SZ,13.26,14.73,13.26,14.73,28616.0,43.988,14.727,1.0,0.038,0.038,0,盘中停牌,387.63157894736844,348.94736842105266,2158.0693815987934,0.9997963340122199,0.90020366598778,0.9997963340122199
2016-11-30,002822.SZ,16.2,16.2,16.2,16.2,9429.0,9.98,16.2,1.0,0.013,0.013,0,交易,1246.1538461538462,1246.1538461538462,582.0370370370371,1.0,1.0,1.0
2016-12-01,002822.SZ,17.82,17.82,17.82,17.82,6352.0,10.0,17.82,1.0,0.008,0.008,0,交易,2227.5,2227.5,356.4534231200898,1.0,1.0,1.0
2016-12-02,002822.SZ,19.6,19.6,19.6,19.6,15487.0,9.989,19.6,1.0,0.021,0.021,0,交易,933.3333333333334,933.3333333333334,790.1530612244898,1.0,1.0,1.0
2016-12-05,002822.SZ,21.56,21.56,21.56,21.56,30208.0,10.0,21.56,1.0,0.04,0.04,0,交易,539.0,539.0,1401.113172541744,1.0,1.0,1.0
2016-12-06,002822.SZ,23.72,23.72,23.72,23.72,15446.0,10.019,23.72,1.0,0.021,0.021,0,交易,1129.5238095238094,1129.5238095238094,651.1804384485666,1.0,1.0,1.0
2016-12-07,002822.SZ,26.09,26.09,26.09,26.09,20610.0,9.992,26.09,1.0,0.027,0.027,0,交易,966.2962962962963,966.2962962962963,789.9578382522039,1.0,1.0,1.0
2016-12-08,002822.SZ,28.7,28.7,28.7,28.7,39700.0,10.004,28.7,1.0,0.053,0.053,0,交易,541.5094339622641,541.5094339622641,1383.2752613240418,1.0,1.0,1.0
2016-12-09,002822.SZ,31.57,31.57,31.57,31.57,225544.0,10.0,31.57,1.0,0.301,0.301,0,交易,104.88372093023256,104.88372093023256,7144.250871080139,1.0,1.0,1.0
2016-12-12,002822.SZ,34.73,34.73,34.73,34.73,659508.0,10.01,34.73,1.0,0.879,0.879,0,交易,39.510807736063704,39.510807736063704,18989.576734811402,1.0,1.0,1.0
2016-12-13,002822.SZ,33.8,38.2,31.44,38.2,42635516.0,9.991,35.737,1.0,56.847,56.847,0,交易,0.6719791721638785,0.594578429820395,1356091.475826972,0.9355235602094241,0.8230366492146597,0.9355235602094241
2016-12-14,002822.SZ,36.1,37.87,34.5,34.89,31454044.0,-8.665,36.366,1.0,41.939,41.939,0,交易,0.8319225541858414,0.8607739812584945,911711.4202898551,0.9602851861631899,0.9110113546342752,1.0423043852106622
2016-12-15,002822.SZ,33.0,36.55,32.6,35.3,23255500.0,1.175,34.964,1.0,31.007,31.007,0,交易,1.138452607475731,1.0642758086883606,713358.8957055215,0.9566073871409029,0.8919288645690836,0.9904815864022664
2016-12-16,002822.SZ,34.8,35.08,32.8,33.37,20271892.0,-5.467,33.79,1.0,27.029,27.029,0,交易,1.2345998742091826,1.2875060120611195,618045.4878048782,0.9632269099201825,0.935005701254276,1.0125861552292479
2016-12-19,002822.SZ,32.88,33.24,31.51,31.92,13202654.0,-4.345,32.286,1.0,17.604,17.604,0,交易,1.8132242672119974,1.8677573278800275,418998.85750555375,0.9712996389891697,0.9479542719614922,1.0114661654135337
2016-12-20,002822.SZ,31.63,32.68,31.51,31.76,9491518.0,-0.501,32.027,1.0,12.655,12.655,0,交易,2.50967996839194,2.4994073488739628,301222.4055855284,0.9800183598531212,0.9641982864137087,1.0084068010075566
2016-12-21,002822.SZ,32.01,32.2,30.38,30.89,13445760.0,-2.739,31.025,1.0,17.928,17.928,0,交易,1.7230031236055332,1.7854752342704148,442585.9117840685,0.9635093167701863,0.9434782608695651,1.0043703463904174
2016-12-22,002822.SZ,30.46,30.77,30.03,30.18,9004250.0,-2.298,30.31,1.0,12.006,12.006,0,交易,2.513743128435782,2.537064800932867,299841.8248418248,0.9850503737406564,0.9759506012349691,1.0043074884029157
2016-12-23,002822.SZ,30.23,30.38,28.22,28.38,12659261.0,-5.964,29.212,1.0,16.879,16.879,0,交易,1.6813792286272882,1.7909828781325907,448591.8143160879,0.9615536537195524,0.9289005924950625,1.0293164200140945
2016-12-26,002822.SZ,27.95,29.23,27.11,29.0,10822545.0,2.185,28.338,1.0,14.43,14.43,0,交易,2.0097020097020097,1.936936936936937,399208.5946145334,0.969483407458091,0.9274717755730414,0.9771724137931035
2016-12-27,002822.SZ,28.7,29.1,28.36,28.66,6949401.0,-1.172,28.681,1.0,9.266,9.266,0,交易,3.0930282754154974,3.0973451327433628,245042.34837799717,0.9856013745704467,0.9745704467353952,1.0007327285415213
2016-12-28,002822.SZ,28.44,28.73,27.85,27.95,5975443.0,-2.477,28.258,1.0,7.967,7.967,0,交易,3.508221413329986,3.569725116103929,214558.09694793535,0.9835711799512704,0.9693699965193178,1.0110196779964222
2016-12-29,002822.SZ,27.8,28.81,27.8,28.29,7499893.0,1.216,28.438,1.0,10.0,10.0,0,交易,2.8289999999999997,2.7800000000000002,269780.3237410072,0.987087816730302,0.9649427282193683,1.0052315305761754
2016-12-30,002822.SZ,28.13,29.36,28.11,28.89,9130671.0,2.121,28.751,1.0,12.174,12.174,0,交易,2.373090192212913,2.3106620666995235,324819.31696905015,0.9792574931880109,0.957425068119891,0.9951886465905158
2017-01-03,002822.SZ,28.97,29.18,28.51,28.92,8318968.0,0.104,28.827,1.0,11.092,11.092,0,交易,2.6072845293905518,2.611792282726289,291791.23114696593,0.9879026730637424,0.9770390678546951,0.9967842323651452
2017-01-04,002822.SZ,28.83,28.83,28.5,28.62,6807441.0,-1.037,28.657,1.0,9.077,9.077,0,交易,3.153024126914179,3.1761595240718297,238857.57894736843,0.9939993062781826,0.9885535900104059,1.0012928022361984
2017-01-05,002822.SZ,28.64,28.64,27.4,27.45,9233527.0,-4.088,27.982,1.0,12.311,12.311,0,交易,2.2297132645601496,2.326374786776054,336990.03649635037,0.9770251396648044,0.9567039106145251,1.0193806921675774
2017-01-06,002822.SZ,27.22,27.39,26.0,26.05,8620490.0,-5.1,26.546,1.0,11.494,11.494,0,交易,2.2663998607969376,2.3681921002262047,331557.3076923077,0.9691858342460752,0.9492515516611902,1.0190403071017273
2017-01-09,002822.SZ,26.04,26.18,25.46,25.86,4879768.0,-0.729,25.837,1.0,6.506,6.506,0,交易,3.9747924992314783,4.0024592683676605,191664.10054988216,0.9868983957219252,0.972498090145149,0.9991105955143078
2017-01-10,002822.SZ,25.81,26.35,25.69,25.8,4503930.0,-0.232,26.052,1.0,6.005,6.005,0,交易,4.296419650291424,4.298084929225645,175318.4118333982,0.9886907020872865,0.9749525616698292,1.009767441860465
2017-01-11,002822.SZ,25.62,25.89,24.9,24.92,5199130.0,-3.411,25.333,1.0,6.932,6.932,0,交易,3.594922100403924,3.6959030582804386,208800.4016064257,0.9784859018926225,0.9617612977983777,1.0165730337078651
2017-01-12,002822.SZ,24.99,25.29,24.52,24.7,4532579.0,-0.883,24.92,1.0,6.043,6.043,0,交易,4.087373820949859,4.135363230183684,184852.3246329527,0.9853697113483592,0.9695531830763148,1.0089068825910932
2017-01-13,002822.SZ,24.69,24.79,23.08,23.4,6568626.0,-5.263,23.898,1.0,8.758,8.758,0,交易,2.671842886503768,2.8191367892212837,284602.5129982669,0.964017749092376,0.9310205728116175,1.0212820512820513
2017-01-16,002822.SZ,23.19,23.33,21.51,22.41,6630106.0,-4.231,22.622,1.0,8.84,8.84,0,交易,2.5350678733031673,2.6233031674208145,308233.6587633659,0.9696528075439349,0.9219888555507931,1.0094600624721106
2017-01-17,002822.SZ,22.39,23.56,21.56,23.33,7860632.0,4.105,22.804,1.0,10.481,10.481,0,交易,2.2259326400152655,2.136246541360557,364593.32096474955,0.967911714770798,0.9151103565365025,0.9774539219888556
2017-01-18,002822.SZ,23.1,23.1,22.47,22.48,4539404.0,-3.643,22.785,1.0,6.053,6.053,0,交易,3.713860895423757,3.816289443251281,202020.6497552292,0.9863636363636363,0.9727272727272727,1.013567615658363
2017-01-19,002822.SZ,22.27,23.05,21.82,22.59,4903038.0,0.489,22.557,1.0,6.537,6.537,0,交易,3.455713630105553,3.406761511396665,224703.8496791934,0.9786117136659435,0.9466377440347071,0.998539176626826
2017-01-20,002822.SZ,22.5,23.48,22.36,23.22,5849769.0,2.789,23.149,1.0,7.8,7.8,0,交易,2.976923076923077,2.8846153846153846,261617.57602862254,0.9859028960817717,0.9522998296422487,0.9969422911283378
2017-01-23,002822.SZ,23.17,23.97,23.05,23.41,6055556.0,0.818,23.583,1.0,8.074,8.074,0,交易,2.899430270002477,2.8697052266534557,262713.9262472885,0.9838548185231539,0.9616186900292032,1.0073900042716788
2017-01-24,002822.SZ,23.24,23.54,22.61,22.77,3864248.0,-2.734,22.997,1.0,5.152,5.152,0,交易,4.419642857142857,4.510869565217391,170908.80141530297,0.9769328802039082,0.9604927782497876,1.0099692577953447
2017-01-25,002822.SZ,22.7,23.18,22.63,23.07,2993924.0,1.318,22.97,1.0,3.992,3.992,0,交易,5.779058116232465,5.686372745490981,132298.89527176315,0.9909404659188955,0.9762726488352027,0.9956653662765496
2017-01-26,002822.SZ,23.2,23.3,22.95,23.09,2470902.0,0.087,23.107,1.0,3.295,3.295,0,交易,7.007587253414264,7.040971168437026,107664.5751633987,0.9917167381974248,0.9849785407725321,1.00073624945864
2017-02-03,002822.SZ,23.1,23.19,22.7,22.96,2280508.0,-0.563,22.965,1.0,3.041,3.041,0,交易,7.550147977638935,7.596185465307466,100462.90748898679,0.9902975420439845,0.9788702026735661,1.0002177700348431
2017-02-06,002822.SZ,23.15,24.29,23.08,24.12,7910695.0,5.052,23.835,1.0,10.548,10.548,0,交易,2.286689419795222,2.194728858551384,342751.0831889082,0.9812680115273776,0.9501852614244545,0.9881840796019901
2017-02-07,002822.SZ,24.0,24.1,23.64,23.95,4944220.0,-0.705,23.833,1.0,6.592,6.592,0,交易,3.6331917475728157,3.6407766990291264,209146.36209813875,0.988921161825726,0.9809128630705394,0.9951148225469728
2017-02-08,002822.SZ,24.02,24.85,23.81,24.66,8108829.0,2.965,24.48,1.0,10.812,10.812,0,交易,2.2807991120976694,2.221605623381428,340564.0067198656,0.9851106639839033,0.9581488933601608,0.9927007299270073
2017-02-09,002822.SZ,24.68,25.45,24.68,24.73,8504572.0,0.284,25.023,1.0,11.339,11.339,0,交易,2.180968339359732,2.1765587794338126,344593.6790923825,0.9832220039292731,0.9697445972495089,1.0118479579458148
2017-02-10,002822.SZ,24.7,24.7,24.24,24.25,5083010.0,-1.941,24.389,1.0,6.777,6.777,0,交易,3.5782794746938174,3.644680537110816,209695.13201320134,0.9874089068825911,0.9813765182186235,1.0057319587628866
2017-02-13,002822.SZ,24.2,25.21,24.03,25.07,7062455.0,3.381,24.822,1.0,9.417,9.417,0,交易,2.662206647552299,2.5698205373261125,293901.5813566375,0.98460928203094,0.953193177310591,0.9901076984443558
2017-02-14,002822.SZ,25.07,25.97,24.77,25.76,11038750.0,2.752,25.511,1.0,14.718,14.718,0,交易,1.7502378040494633,1.7033564342981384,445649.97981429147,0.9823257604928765,0.9537928378898729,0.9903338509316769
2017-02-15,002822.SZ,25.63,26.17,25.42,25.51,10509558.0,-0.97,25.872,1.0,14.013,14.013,0,交易,1.8204524370227646,1.8290159137943338,413436.5853658536,0.9886129155521589,0.9713412304165074,1.014190513524108
2017-02-16,002822.SZ,25.26,25.53,25.05,25.4,6038834.0,-0.431,25.224,1.0,8.052,8.052,0,交易,3.154495777446597,3.1371087928464982,241071.21756487025,0.9880141010575793,0.981198589894242,0.9930708661417323
2017-02-17,002822.SZ,25.35,25.97,24.85,24.87,7174719.0,-2.087,25.386,1.0,9.566,9.566,0,交易,2.599832740957558,2.6500104536901525,288721.0865191147,0.9775125144397382,0.9568733153638815,1.0207478890229191
2017-02-20,002822.SZ,24.5,24.8,23.95,24.42,5620912.0,-1.809,24.264,1.0,7.495,7.495,0,交易,3.258172114743162,3.268845897264843,234693.61169102296,0.9783870967741934,0.9657258064516129,0.9936117936117935
2017-02-21,002822.SZ,24.47,24.89,24.35,24.69,4099858.0,1.106,24.647,1.0,5.466,5.466,0,交易,4.517014270032931,4.476765459202341,168371.99178644762,0.9902370429891522,0.978304539975894,0.9982584042122316
2017-02-22,002822.SZ,24.75,24.95,24.4,24.56,4290145.0,-0.527,24.585,1.0,5.72,5.72,0,交易,4.293706293706293,4.3269230769230775,175825.61475409838,0.985370741482966,0.9779559118236473,1.0010179153094463
2017-02-23,002822.SZ,24.6,25.46,24.5,25.36,8332790.0,3.257,25.024,1.0,11.11,11.11,0,交易,2.282628262826283,2.2142214221422143,340113.8775510204,0.9828750981932443,0.9622937941869599,0.9867507886435332
2017-02-24,002822.SZ,25.44,27.36,25.3,26.87,17002539.0,5.954,26.552,1.0,22.67,22.67,0,交易,1.1852668725187472,1.1221879135421262,672037.1146245059,0.9704678362573099,0.9247076023391814,0.9881652400446594
2017-02-27,002822.SZ,26.54,28.0,26.23,26.95,14331602.0,0.298,27.12,1.0,19.109,19.109,0,交易,1.4103302108953895,1.3888743523993927,546382.0815859702,0.9685714285714286,0.9367857142857143,1.0063079777365491
2017-02-28,002822.SZ,26.5,27.07,26.3,27.05,8348870.0,0.371,26.711,1.0,11.132,11.132,0,交易,2.429931728350701,2.3805246137261946,317447.5285171103,0.9867380864425562,0.9715552271887699,0.9874676524953788
2017-03-01,002822.SZ,26.83,27.78,26.6,26.7,8785578.0,-1.294,27.166,1.0,11.714,11.714,0,交易,2.2793238859484375,2.290421717602868,330284.88721804507,0.9778977681785457,0.9575233981281498,1.0174531835205993
2017-03-02,002822.SZ,26.75,27.11,26.4,26.89,7628949.0,0.712,26.787,1.0,10.172,10.172,0,交易,2.6435312622886356,2.629767990562328,288975.34090909094,0.9880855772777573,0.9738104020656584,0.996169579769431
2017-03-03,002822.SZ,26.69,26.69,26.29,26.33,5807267.0,-2.083,26.428,1.0,7.743,7.743,0,交易,3.400490765853028,3.4469843729820484,220892.620768353,0.9901835893593106,0.985013113525665,1.0037219901253325
2017-03-06,002822.SZ,26.4,27.23,26.4,27.12,6929388.0,3.0,26.79,1.0,9.239,9.239,0,交易,2.93538261716636,2.8574521052061908,262476.8181818182,0.9838413514506059,0.969518912963643,0.9878318584070795
2017-03-07,002822.SZ,27.01,28.27,27.01,28.24,15025698.0,4.13,27.784,1.0,20.034,20.034,0,交易,1.4096036737546171,1.348208046321254,556301.2958163642,0.9828086310576583,0.9554297842235586,0.9838526912181303
2017-03-08,002822.SZ,28.24,28.24,27.62,27.94,8997087.0,-1.062,27.883,1.0,11.996,11.996,0,交易,2.3291097032344115,2.3541180393464485,325745.3656770456,0.9873583569405099,0.9780453257790369,0.9979599141016463
2017-03-09,002822.SZ,27.87,27.87,27.21,27.3,6668608.0,-2.291,27.402,1.0,8.891,8.891,0,交易,3.070520751321561,3.134630525250253,245079.309077545,0.9832077502691066,0.976318622174381,1.0037362637362637
2017-03-10,002822.SZ,27.33,27.83,27.11,27.4,5510181.0,0.366,27.498,1.0,7.347,7.347,0,交易,3.7294133659997275,3.719885667619436,203252.71117668756,0.9880704275961194,0.9741286381602587,1.0035766423357666
